customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,ChurnFlag,ServiceCount,CustomerLifetimeValue,AvgMonthlySpend,TenureGroup,SupportRisk,HighValueCustomer,CustomerSegment,ChurnProbability,ChurnProbabilityPct,RiskLevel,RetentionRecommendation
3207-OYBWH,Male,1,Yes,No,57,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),95.25,5427.05,Yes,1,5,5427.05,95.21140350877194,49-72 Months,1,1,1,0.28700617,28.7,Low,Maintain loyalty and engagement
4285-GYRQC,Female,0,Yes,No,7,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,86.25,587.1,Yes,1,3,587.1,83.87142857142858,7-12 Months,1,0,3,0.7264326,72.64,Critical,Offer contract upgrade with personalized retention incentive
7216-EWTRS,Female,1,Yes,No,1,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.8,100.8,Yes,1,5,100.8,100.8,0-6 Months,1,1,3,0.9622909,96.23,Critical,Offer contract upgrade with personalized retention incentive
4365-MSDYN,Male,0,Yes,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),19.55,161.15,No,0,1,161.15,20.14375,7-12 Months,0,0,0,0.116816126,11.68,Low,Maintain loyalty and engagement
7036-TYDEC,Female,0,No,No,69,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,104.0,7028.5,No,0,6,7028.5,101.8623188405797,49-72 Months,0,1,1,0.09299367,9.3,Low,Maintain loyalty and engagement
5802-ADBRC,Female,0,Yes,No,50,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,104.4,5232.9,No,0,6,5232.9,104.65799999999999,49-72 Months,0,1,1,0.2188157,21.88,Low,Maintain loyalty and engagement
8076-FEZKJ,Male,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.5,225.85,No,0,1,225.85,22.585,7-12 Months,0,0,0,0.026187843,2.62,Low,Maintain loyalty and engagement
5197-YPYBZ,Female,0,Yes,Yes,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.25,274.7,No,0,2,274.7,22.891666666666666,7-12 Months,0,0,0,0.019167049,1.92,Low,Maintain loyalty and engagement
8337-MSSXB,Female,0,No,No,14,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.3,1180.95,Yes,1,3,1180.95,84.35357142857143,13-24 Months,1,0,3,0.5942012,59.42,High,Offer technical support and security services
4312-GVYNH,Female,0,Yes,No,70,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),49.85,3370.2,No,0,4,3370.2,48.145714285714284,49-72 Months,0,0,2,0.018764868,1.88,Low,Maintain loyalty and engagement
8495-LJDFO,Female,1,No,No,64,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),108.95,7111.3,No,0,7,7111.3,111.1140625,49-72 Months,0,1,1,0.10995248,11.0,Low,Maintain loyalty and engagement
0839-JTCUD,Female,0,Yes,Yes,66,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),89.9,5958.85,No,0,8,5958.85,90.28560606060607,49-72 Months,0,1,1,0.014528648,1.45,Low,Maintain loyalty and engagement
5494-WOZRZ,Female,0,Yes,Yes,71,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),82.0,5999.85,No,0,6,5999.85,84.5049295774648,49-72 Months,0,0,1,0.0067339106,0.67,Low,Maintain loyalty and engagement
1302-UHBDD,Male,1,No,No,20,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,89.95,1648.45,No,0,3,1648.45,82.4225,13-24 Months,1,1,3,0.40010065,40.01,Medium,Monitor customer and send personalized engagement offer
2234-EOFPT,Male,0,Yes,No,72,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),79.35,5753.25,No,0,6,5753.25,79.90625,49-72 Months,0,0,1,0.004043495,0.4,Low,Maintain loyalty and engagement
8619-IJNDK,Female,0,Yes,Yes,71,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),64.05,4492.9,No,0,5,4492.9,63.28028169014084,49-72 Months,0,0,1,0.008738781,0.87,Low,Maintain loyalty and engagement
8378-LKJAF,Male,0,Yes,Yes,38,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),101.15,3956.7,No,0,5,3956.7,104.1236842105263,25-48 Months,1,1,1,0.51886976,51.89,High,Offer technical support and security services
8182-BJDSI,Female,0,No,No,28,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,89.95,2625.55,Yes,1,4,2625.55,93.76964285714287,25-48 Months,1,1,3,0.5887916,58.88,High,Offer technical support and security services
2528-HFYZX,Male,1,Yes,No,17,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,76.45,1233.4,Yes,1,2,1233.4,72.5529411764706,13-24 Months,1,0,3,0.47695798,47.7,Medium,Monitor customer and send personalized engagement offer
1153-GNOLC,Male,0,No,No,33,No,No phone service,DSL,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,39.1,1309.0,No,0,2,1309.0,39.666666666666664,25-48 Months,1,0,2,0.19205397,19.21,Low,Maintain loyalty and engagement
3298-QEICA,Female,0,Yes,Yes,23,No,No phone service,DSL,Yes,No,No,Yes,No,No,Two year,No,Mailed check,34.6,813.45,No,0,2,813.45,35.36739130434783,13-24 Months,0,0,0,0.015135213,1.51,Low,Maintain loyalty and engagement
0788-DXBFY,Male,0,Yes,Yes,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,19.55,1108.8,No,0,1,1108.8,19.117241379310343,49-72 Months,0,0,2,0.14215596,14.22,Low,Maintain loyalty and engagement
3597-YASZG,Female,1,Yes,No,70,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),104.45,7349.35,No,0,6,7349.35,104.99071428571429,49-72 Months,0,1,1,0.051777847,5.18,Low,Maintain loyalty and engagement
3496-LFSZU,Male,0,Yes,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.5,294.2,No,0,1,294.2,73.55,0-6 Months,1,0,0,0.47430357,47.43,Medium,Monitor customer and send personalized engagement offer
5242-UOWHD,Male,0,Yes,Yes,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.35,929.2,No,0,1,929.2,20.64888888888889,25-48 Months,0,0,2,0.004584817,0.46,Low,Maintain loyalty and engagement
2482-CZGBB,Male,0,No,No,10,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.0,740.0,Yes,1,1,740.0,74.0,7-12 Months,1,0,0,0.48531356,48.53,Medium,Monitor customer and send personalized engagement offer
6479-SZPLM,Male,0,Yes,Yes,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.45,754.5,No,0,1,754.5,20.958333333333332,25-48 Months,0,0,2,0.0062018214,0.62,Low,Maintain loyalty and engagement
8097-VBQTZ,Male,0,No,No,54,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,69.9,3883.3,No,0,5,3883.3,71.91296296296296,49-72 Months,0,0,1,0.04534719,4.53,Low,Maintain loyalty and engagement
4500-HKANN,Male,0,Yes,Yes,23,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Two year,No,Mailed check,59.7,1414.2,No,0,4,1414.2,61.48695652173913,13-24 Months,0,0,3,0.013300431,1.33,Low,Maintain loyalty and engagement
9917-KWRBE,Female,0,Yes,Yes,41,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),78.35,3211.2,No,0,6,3211.2,78.32195121951219,25-48 Months,0,0,1,0.095385745,9.54,Low,Maintain loyalty and engagement
3420-ZDBMA,Male,1,No,No,5,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,71.45,371.6,No,0,1,371.6,74.32000000000001,0-6 Months,1,0,0,0.5602579,56.03,High,Offer technical support and security services
2212-LYASK,Male,0,Yes,Yes,27,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),45.85,1246.4,No,0,3,1246.4,46.162962962962965,25-48 Months,1,0,0,0.1326946,13.27,Low,Maintain loyalty and engagement
1393-IMKZG,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,95.85,95.85,No,0,4,95.85,95.85,0-6 Months,0,1,3,0.8006614,80.07,Critical,Offer contract upgrade with personalized retention incentive
8069-RHUXK,Female,0,Yes,Yes,67,No,No phone service,DSL,Yes,No,No,Yes,No,No,Two year,No,Credit card (automatic),35.7,2545.7,No,0,2,2545.7,37.9955223880597,49-72 Months,0,0,2,0.008673821,0.87,Low,Maintain loyalty and engagement
3398-GCPMU,Female,1,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),89.55,6448.85,No,0,8,6448.85,89.56736111111111,49-72 Months,0,0,1,0.0043519605,0.44,Low,Maintain loyalty and engagement
2908-WGAXL,Female,0,Yes,Yes,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),24.95,1468.9,No,0,2,1468.9,26.230357142857144,49-72 Months,0,0,2,0.015315018,1.53,Low,Maintain loyalty and engagement
3378-AJRAO,Male,0,Yes,Yes,44,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,24.85,1013.6,No,0,2,1013.6,23.036363636363635,25-48 Months,0,0,2,0.041093003,4.11,Low,Maintain loyalty and engagement
1013-QCWAM,Female,1,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.8,6690.75,No,0,5,6690.75,101.375,49-72 Months,1,1,1,0.39472005,39.47,Medium,Monitor customer and send personalized engagement offer
0866-QLSIR,Female,0,No,No,34,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Mailed check,64.4,2088.75,Yes,1,5,2088.75,61.43382352941177,25-48 Months,0,0,3,0.030235916,3.02,Low,Maintain loyalty and engagement
6050-FFXES,Female,0,Yes,No,69,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),105.35,7240.65,No,0,6,7240.65,104.93695652173912,49-72 Months,0,1,1,0.057438694,5.74,Low,Maintain loyalty and engagement
7181-BQYBV,Female,0,Yes,Yes,1,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,102.45,102.45,Yes,1,6,102.45,102.45,0-6 Months,0,1,3,0.8485965,84.86,Critical,Offer contract upgrade with personalized retention incentive
0362-RAOQO,Female,0,No,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.65,830.25,No,0,1,830.25,20.75625,25-48 Months,0,0,2,0.010336315,1.03,Low,Maintain loyalty and engagement
9554-DFKIC,Male,0,Yes,Yes,30,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),54.45,1588.7,No,0,3,1588.7,52.95666666666667,25-48 Months,0,0,3,0.068839185,6.88,Low,Maintain loyalty and engagement
5527-ACHSO,Female,0,No,No,11,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,70.5,829.3,No,0,4,829.3,75.39090909090909,7-12 Months,0,0,3,0.13496388,13.5,Low,Maintain loyalty and engagement
0829-DDVLK,Female,0,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.1,302.45,No,0,1,302.45,20.163333333333334,13-24 Months,0,0,0,0.033500526,3.35,Low,Maintain loyalty and engagement
1399-UBQIU,Male,0,No,No,11,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,69.35,712.25,No,0,4,712.25,64.75,7-12 Months,1,0,3,0.30068076,30.07,Low,Maintain loyalty and engagement
1813-JLKWR,Female,0,Yes,Yes,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.8,1336.65,No,0,1,1336.65,20.88515625,49-72 Months,0,0,2,0.021246852,2.12,Low,Maintain loyalty and engagement
0336-PIKEI,Male,1,Yes,No,72,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),74.4,5360.75,No,0,6,5360.75,74.45486111111111,49-72 Months,0,0,1,0.008546775,0.85,Low,Maintain loyalty and engagement
7322-OCWHC,Male,1,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),93.05,6735.05,No,0,6,6735.05,93.54236111111112,49-72 Months,0,1,1,0.004422435,0.44,Low,Maintain loyalty and engagement
9537-VHDTA,Female,0,No,Yes,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,51.2,51.2,No,0,2,51.2,51.2,0-6 Months,0,0,0,0.33357388,33.36,Low,Maintain loyalty and engagement
4957-TIALW,Female,0,No,Yes,15,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,One year,No,Credit card (automatic),65.6,1010.0,No,0,5,1010.0,67.33333333333333,13-24 Months,0,0,3,0.043020394,4.3,Low,Maintain loyalty and engagement
2054-PJOCK,Female,0,No,No,60,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),80.55,4847.05,No,0,6,4847.05,80.78416666666666,49-72 Months,0,0,1,0.043532796,4.35,Low,Maintain loyalty and engagement
9150-HEPMB,Male,0,No,No,56,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,No,Mailed check,52.7,3019.7,No,0,3,3019.7,53.92321428571428,49-72 Months,0,0,2,0.03197652,3.2,Low,Maintain loyalty and engagement
9030-QGZNL,Female,0,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.85,161.65,No,0,1,161.65,20.20625,7-12 Months,0,0,0,0.013703726,1.37,Low,Maintain loyalty and engagement
6204-IEUXJ,Female,0,No,No,3,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),80.1,217.55,Yes,1,3,217.55,72.51666666666667,0-6 Months,0,0,3,0.36609975,36.61,Medium,Monitor customer and send personalized engagement offer
3126-WQMGH,Female,0,Yes,No,49,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),52.15,2583.75,No,0,2,2583.75,52.72959183673469,49-72 Months,1,0,2,0.2300271,23.0,Low,Maintain loyalty and engagement
4529-CKBCL,Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.2,146.05,Yes,1,2,146.05,73.025,0-6 Months,1,0,3,0.7556689,75.57,Critical,Offer contract upgrade with personalized retention incentive
2506-CLAKW,Female,0,No,No,6,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),98.15,567.45,Yes,1,6,567.45,94.575,0-6 Months,0,1,3,0.8105343,81.05,Critical,Offer contract upgrade with personalized retention incentive
7176-WRTNX,Male,0,No,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),114.95,7711.25,No,0,8,7711.25,110.16071428571429,49-72 Months,0,1,1,0.17098479,17.1,Low,Maintain loyalty and engagement
1583-IHQZE,Male,0,No,No,12,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,112.95,1384.75,Yes,1,7,1384.75,115.39583333333333,7-12 Months,0,1,3,0.5222641,52.23,High,Promote annual contract with loyalty benefit
5732-IKGQH,Male,1,Yes,No,52,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),104.45,5481.25,No,0,6,5481.25,105.40865384615384,49-72 Months,0,1,1,0.29634896,29.63,Low,Maintain loyalty and engagement
9239-GZHZE,Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),113.65,8124.2,No,0,8,8124.2,112.83611111111111,49-72 Months,0,1,1,0.018447572,1.84,Low,Maintain loyalty and engagement
7205-BAIAD,Female,0,No,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.6,827.3,No,0,1,827.3,20.682499999999997,25-48 Months,0,0,2,0.00953162,0.95,Low,Maintain loyalty and engagement
0151-ONTOV,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,70.9,70.9,Yes,1,1,70.9,70.9,0-6 Months,1,0,0,0.7085822,70.86,Critical,Offer contract upgrade with personalized retention incentive
4140-MUHUG,Female,1,No,No,3,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,86.85,220.95,Yes,1,3,220.95,73.64999999999999,0-6 Months,1,0,3,0.7058985,70.59,Critical,Offer contract upgrade with personalized retention incentive
0093-EXYQL,Female,1,No,No,40,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,91.55,3673.6,No,0,3,3673.6,91.84,25-48 Months,1,1,3,0.33930477,33.93,Low,Maintain loyalty and engagement
8064-RAVOH,Male,0,No,Yes,1,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,49.85,49.85,No,0,2,49.85,49.85,0-6 Months,1,0,0,0.5771664,57.72,High,Offer technical support and security services
0219-QAERP,Male,0,Yes,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.8,576.65,No,0,1,576.65,19.221666666666668,25-48 Months,0,0,0,0.021325694,2.13,Low,Maintain loyalty and engagement
0320-JDNQG,Male,0,Yes,Yes,23,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,99.85,2331.3,Yes,1,5,2331.3,101.3608695652174,13-24 Months,0,1,3,0.6333459,63.33,High,Promote annual contract with loyalty benefit
7180-PISOG,Male,0,Yes,Yes,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.5,74.5,Yes,1,2,74.5,74.5,0-6 Months,1,0,3,0.8683574,86.84,Critical,Offer contract upgrade with personalized retention incentive
9168-INPSZ,Female,1,Yes,No,44,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,104.15,4495.65,No,0,6,4495.65,102.17386363636363,25-48 Months,0,1,1,0.40844247,40.84,Medium,Monitor customer and send personalized engagement offer
3571-RFHAR,Male,0,No,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,109.15,6941.2,Yes,1,7,6941.2,106.78769230769231,49-72 Months,0,1,1,0.4643811,46.44,Medium,Monitor customer and send personalized engagement offer
0015-UOCOJ,Female,1,No,No,7,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,48.2,340.35,No,0,2,340.35,48.621428571428574,7-12 Months,0,0,0,0.44210565,44.21,Medium,Monitor customer and send personalized engagement offer
5334-AFQJB,Male,1,No,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.1,1789.9,No,0,2,1789.9,24.859722222222224,49-72 Months,0,0,2,0.0048956047,0.49,Low,Maintain loyalty and engagement
2754-SDJRD,Female,1,No,No,8,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),100.15,908.55,No,0,5,908.55,113.56875,7-12 Months,0,1,3,0.879516,87.95,Critical,Offer contract upgrade with personalized retention incentive
9578-VRMNM,Female,0,No,No,16,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),65.2,1043.35,Yes,1,4,1043.35,65.209375,13-24 Months,1,0,3,0.37884596,37.88,Medium,Monitor customer and send personalized engagement offer
1587-FKLZB,Male,1,Yes,Yes,66,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.5,6822.15,Yes,1,5,6822.15,103.36590909090908,49-72 Months,1,1,1,0.54343224,54.34,High,Offer technical support and security services
6140-QNRQQ,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,71.55,71.55,Yes,1,1,71.55,71.55,0-6 Months,1,0,0,0.74806875,74.81,Critical,Offer contract upgrade with personalized retention incentive
8963-JLGJT,Male,0,No,Yes,3,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,55.9,157.55,No,0,3,157.55,52.51666666666667,0-6 Months,0,0,0,0.23192373,23.19,Low,Maintain loyalty and engagement
4307-KTUMW,Male,0,Yes,No,53,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,93.9,5029.2,Yes,1,5,5029.2,94.89056603773585,49-72 Months,0,1,1,0.32925972,32.93,Low,Maintain loyalty and engagement
1465-LNTLJ,Male,1,Yes,No,8,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),64.4,581.7,No,0,4,581.7,72.7125,7-12 Months,0,0,3,0.16952723,16.95,Low,Maintain loyalty and engagement
5440-FLBQG,Male,1,Yes,No,69,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),108.4,7318.2,Yes,1,7,7318.2,106.06086956521739,49-72 Months,0,1,1,0.42899168,42.9,Medium,Monitor customer and send personalized engagement offer
2135-DQWAQ,Female,0,No,No,5,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,85.3,420.45,No,0,3,420.45,84.09,0-6 Months,1,0,3,0.7296676,72.97,Critical,Offer contract upgrade with personalized retention incentive
4056-QHXHZ,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,107.45,7576.7,No,0,7,7576.7,105.23194444444444,49-72 Months,0,1,1,0.0067840107,0.68,Low,Maintain loyalty and engagement
7470-MCQTK,Female,0,Yes,No,13,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),48.75,633.4,Yes,1,3,633.4,48.723076923076924,13-24 Months,1,0,0,0.49037334,49.04,Medium,Monitor customer and send personalized engagement offer
